id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/12/2020 20:14,"Viewership for NBA Finals Finale Crash Nearly 70%, Beaten by Random Sunday Night Football Game… https://t.co/X1v1hqFUk6",,Twitter for iPhone,14466,60399,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/12/2020 20:16,Leaving now for Florida Rally. Big crowds!,,Twitter for iPhone,23172,168389,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/12/2020 20:24,Cuomo Dodges on Whether Sending COVID Patients into Nursing Homes Was a Mistake https://t.co/okkpcFyO3n via… https://t.co/bz0Zx0AJgP,,Twitter for iPhone,15885,45948,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 20:33,"He should sue the women, and all of those who illegally worked with them, for false and disgusting accusations!!! https://t.co/ocdEeIFxeF",,Twitter for iPhone,14253,52735,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 21:10,"Sleepy Joe Biden had a particularly bad day today. He couldn’t remember the name of Mitt Romney, said again he was… https://t.co/D5CRxvhR9i",,Twitter for iPhone,45563,170074,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 21:11,"What’s going on, almost nobody is showing up for Sleepy Joe rallies!",,Twitter for iPhone,35650,212538,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 21:14,Republicans should be strongly focused on completing a wonderful stimulus package for the American People!,,Twitter for iPhone,22448,111818,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 21:42,The World Health Organization just admitted that I was right. Lockdowns are killing countries all over the world. T… https://t.co/tyRbNNIAAk,,Twitter for iPhone,77676,244960,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 22:04,Happy National Farmers Day! https://t.co/2Q8dbu5UyO,,Twitter for iPhone,12912,59878,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 22:18,Biden losing big in Florida. Only Fake Polls show otherwise! Bad for Healthcare. Thinks he’s running for the Senate… https://t.co/x9I2ZHEIX8,,Twitter for iPhone,25095,109110,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 22:22,"“I’m running as a proud Democrat, for the Senate”. Sleepy Joe Biden today. It’s only going to get worse. It is not… https://t.co/r5zE9jbX0Y",,Twitter for iPhone,35029,149336,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 22:30,.@FoxNews allows more negative ads on me than practically all of the other networks combined. Not like the old days… https://t.co/wQTVaYxY8T,,Twitter for iPhone,19006,87028,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/12/2020 22:32,"Getting ready to land in Florida. BIG CROWD! Live on various networks: @OANN, @cspan, @newsmax and others!!!",,Twitter for iPhone,13158,70241,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 0:14,It was great to be back in my home state of FLORIDA to make my official return to the campaign trail. I am energize… https://t.co/4churekjSk,,Twitter for iPhone,19583,78371,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 0:21,"Joe Biden’s agenda would be a catastrophe for Florida Seniors. For years, Biden tried to cut Social Security and Me… https://t.co/qEMG03TJkF",,Twitter for iPhone,12477,42386,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 0:25,Biden refuses to answer questions on packing the Supreme Court. He says voters “don’t deserve” to know. If they win… https://t.co/h1u6SZzJWR,,Twitter for iPhone,12669,43735,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 0:27,"I did more in 47 months than Biden did in 47 years. Now, he is pushing the most far-left agenda ever put forward by… https://t.co/vF7EXj0bgO",,Twitter for iPhone,15250,59208,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 0:38,FLORIDA! Send in your absentee ballot if you have requested one. In-person Early Voting begins next week—so get you… https://t.co/49cNu5KKQn,,Twitter for iPhone,19393,72683,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 1:55,READ: Left-wing Radicals Post Online Guide to ‘Disrupting‘ the Country if Election is Close https://t.co/cBqmI2Fudi… https://t.co/HrrQCVsdVr,,Twitter for iPhone,19219,47596,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 2:01,Charles Hurt: The Democrats Have Wanted to Destroy the Court for Decades https://t.co/C9KjZnYNg6 via @BreitbartNews VOTE TRUMP!,,Twitter for iPhone,10921,41377,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 2:08,WH Physician: Donald Trump Now Testing Negative for Coronavirus https://t.co/OR5PL893UO via @BreitbartNews,,Twitter for iPhone,15375,63892,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 4:13,"Great Florida Rally tonight. Big crowd, lot of enthusiasm (you win races with enthusiasm). Just got back. Tomorrow… https://t.co/gcaNdCujsn",,Twitter for iPhone,27277,142466,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 4:26,"....Much of the money we have spent is on our ground game, said to be the best ever put together. I’ll let you know… https://t.co/8v0qQOFmux",,Twitter for iPhone,11941,60978,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 4:26,"I keep reading Fake News stories that my campaign is running low on money. Not true, &amp; if it were so, I would put u… https://t.co/FtDxvHnTqs",,Twitter for iPhone,26339,119592,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 9:59,Mitt can’t be thrilled about this! Joe also said yesterday he’s running for the U.S. Senate (again) and totally for… https://t.co/irD2PK0uUf,,Twitter for iPhone,8570,31320,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265917,50,5,TRUE,10/13/2020 10:06,Thank you! https://t.co/6MRdXZ74AQ,,Twitter for iPhone,5162,24872,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265917,50,5,TRUE,10/13/2020 10:25,Far too many. His own Chief of Staff said they had “no idea what they were doing”. https://t.co/hdRbR930fR,,Twitter for iPhone,7370,29937,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265917,50,5,TRUE,10/13/2020 10:27,Thank you!!! https://t.co/1H2Fyp8xs8,,Twitter for iPhone,6584,32721,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265917,50,5,TRUE,10/13/2020 10:29,"Scam! He worked for Sleepy Joe, but never admitted this rather major fact! https://t.co/aLePpjDi0Y",,Twitter for iPhone,7422,28429,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87265917,50,5,TRUE,10/13/2020 10:31,No thanks! https://t.co/wEyrvoKWr1,,Twitter for iPhone,11374,66155,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 10:46,Wow. Our future V.P. So cool! https://t.co/l7lp69ZsYl,,Twitter for iPhone,21617,96351,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 10:51,"Matt is great. Strong on Military, Vets and our great 2nd Amendment. Has my Complete and Total Endorsement!!! https://t.co/brrR1zOXay",,Twitter for iPhone,7154,29623,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 10:54,Always safe Katie! https://t.co/K5ALgSYUxJ,,Twitter for iPhone,10177,51394,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 11:00,"Thank you, so nice! https://t.co/7GlapStrEB",,Twitter for iPhone,12174,52066,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 11:10,Thank you Greg. You got their Hoax right from the beginning! https://t.co/3ql3nADDD9,,Twitter for iPhone,17600,57312,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 11:37,"Congratulations Dan. You, Breitbart and others have decimated the business at Drudge. It’s gone the way of the @NBA… https://t.co/VDzHtKfBV3",,Twitter for iPhone,18116,68286,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 11:44,California hired a pure Sleepy Joe Democrat firm to count and “harvest” votes. No way Republicans get a fair shake.… https://t.co/1O4pYjcZvp,,Twitter for iPhone,21380,70589,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 11:48,GOP raises over 1 Billion Dollars through @WINRED since recent founding. November 3rd. The most important Election… https://t.co/rGr9TTokHd,,Twitter for iPhone,17809,73760,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 11:50,"Republicans will be providing far better Healthcare than the Democrats, at a far lower cost...And will always prote… https://t.co/UWZfedLkWE",,Twitter for iPhone,46147,208406,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 12:01,"We love the people of Lake Charles, Louisiana. You’ve been hit hard , and often, but your Federal Government is the… https://t.co/1UwqPzcTeS",,Twitter for iPhone,13580,67735,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 12:11,"Actually, Tony’s pitching arm is far more accurate than his prognostications. “No problem, no masks”. WHO no longer… https://t.co/EaYTc85mQN",,Twitter for iPhone,16887,56286,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 13:43,“The Radical Left is trying hard to undermine the Christopher Columbus legacy. A great Italian opened new chapter i… https://t.co/2tYWTLwg9I,,Twitter for iPhone,25350,115008,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 15:01,STIMULUS! Go big or go home!!!,,Twitter for iPhone,47148,296351,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 15:04,This is happening all over the U.S. Rigged Election??? https://t.co/MG0d9xUH1Z,,Twitter for iPhone,21504,50676,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 16:28,"Join me tonight at 7:00pmE in Johnstown, Pennsylvania at the John Murtha Johnstown-Cambria County Airport! #MAGA https://t.co/8o9QHHDn1h",['MAGA'],Twitter for iPhone,10848,39987,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 16:30,"Join me tomorrow tonight (Wednesday) in Iowa, at the Des Moines International Airport! https://t.co/92lmaoNdTo",,Twitter for iPhone,10388,39101,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 16:34,"Join me on Thursday afternoon (1:00pmE) in Greenville, North Carolina at the Pitt-Greenville Airport! #MAGA https://t.co/owg9pSXWJz",['MAGA'],Twitter for iPhone,8967,32613,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 16:36,"Join me Friday (10/16) in Ocala, Florida at the Ocala International Airport at 4:00pmE! #MAGA https://t.co/ZVRMGBCE1c",['MAGA'],Twitter for iPhone,9631,34937,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 16:41,"Join me Friday (10/16) evening at 7:00pmE in Macon, Georgia at the Middle Georgia Regional Airport! #MAGA https://t.co/rZbqKTueVg",['MAGA'],Twitter for iPhone,9990,35578,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307882,50,5,TRUE,10/13/2020 16:43,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",['MakeAmericaGreatAgain'],Twitter for iPhone,12594,42994,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 16:48,Happy 245th Birthday to our GREAT @USNavy! #Navy245 https://t.co/EEGIwCh0wD,['Navy245'],Twitter for iPhone,18273,76931,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 17:56,Early voting is underway in the Great States of GEORGIA and TEXAS. Find out where to early vote by clicking below!… https://t.co/53K8ddxHuY,,Twitter for iPhone,14035,56411,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 21:56,"....protecting people with Pre-existing conditions. He has done nothing on Healthcare, cost or otherwise, or virtua… https://t.co/Ro7skcAZ2b",,Twitter for iPhone,15318,72520,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 21:56,How dare failed Presidential Candidate (1% and falling!) @CoryBooker make false charges and statements about me in… https://t.co/j7K15fsD6S,,Twitter for iPhone,26688,109037,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 22:40,Totally Negative China Virus Reports. Hit it early and hard. Fake News is devastated. They are very bad (and sick!) people!,,Twitter for iPhone,30140,154401,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 22:41,"Getting ready to land in Johnstown, Pennsylvania. Big crowd. See you soon!!!",,Twitter for iPhone,19058,133734,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/13/2020 23:24,"Watch @OANN, @newsmax, @cspan. Just arrived in Pennsylvania. Enjoy!",,Twitter for iPhone,15213,79836,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 1:00,You mean only Democrats are allowed to do this? But haven’t the Dems been doing this for years? See you in court. F… https://t.co/qefNhVQcuh,,Twitter for iPhone,15921,50563,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 1:06,"Thank you Johnstown, Pennsylvania! https://t.co/mdHfNODJCT",,Twitter for iPhone,16600,81417,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 1:18,One of the most important issues for Pennsylvania is the survival of your fracking industry. Joe Biden has repeated… https://t.co/Qm91hk8A7j,,Twitter for iPhone,11398,44236,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 1:19,"This election is a simple choice: If Biden Wins, China Wins. When WE Win, YOU WIN, Pennsylvania WINS, and America W… https://t.co/mlDW1i3nSD",,Twitter for iPhone,18259,73331,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 1:23,"Proud citizens like you helped build this Country—and together, we are taking back our Country. We are returning po… https://t.co/8jrGyuAtu8",,Twitter for iPhone,16166,62514,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 1:25,"For years you had a President who apologized for America – now you have a President who is standing up for America,… https://t.co/dsI4afed2J",,Twitter for iPhone,22217,85107,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 3:08,I will never let you down! #MAGA https://t.co/22qkatrJb2,['MAGA'],Twitter for iPhone,25907,110791,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 3:43,"Virginia, VOTE for President Trump and save your under siege 2nd Amendment. https://t.co/V0AGM7gLaL",,Twitter for iPhone,12750,51510,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 3:47,Vote for Trump. Save your 2nd Amendment! https://t.co/QYt5K7oYws,,Twitter for iPhone,16098,70421,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 4:08,Great night in Pennsylvania. Big and Enthusiastic Crowd. Will be back soon. VOTE!!!,,Twitter for iPhone,27110,166289,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 14:14,Fight hard Republicans. They have been taking advantage of the system for years! https://t.co/vaToeGjrHG,,Twitter for iPhone,18894,65801,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 14:29,"Georgia, this is your chance to MAKE AMERICA GREAT AGAIN. We have been strong for our Military, Vets, 2nd Amendment, and ALL. VOTE NOW!",,Twitter for iPhone,34062,175475,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 20:28,"Just left the White House, on my way to the Great State of Iowa! https://t.co/fSphwlO7QI",,Twitter for iPhone,19147,110377,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87307883,50,5,TRUE,10/14/2020 22:09,So terrible that Facebook and Twitter took down the story of “Smoking Gun” emails related to Sleepy Joe Biden and h… https://t.co/qEV2S1BZwC,,Twitter for iPhone,74083,173981,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 1:52,THANK YOU IOWA! #MAGA https://t.co/cD5CaGu1cr,['MAGA'],Twitter for iPhone,12696,58603,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 1:54,"I was thrilled to be back in the American Heartland with thousands of loyal, hardworking IOWA Patriots! 20 days fro… https://t.co/NTbh9vowLc",,Twitter for iPhone,23981,93866,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 1:56,"Joe Biden must immediately release all emails, meetings, phone calls, transcripts, and records related to his invol… https://t.co/y5ZXNiUuER",,Twitter for iPhone,39580,115626,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 3:22,Congratulations to the @nypost for having exposed the massive corruption surrounding Sleepy Joe Biden and our Count… https://t.co/HIOqxg5pUL,,Twitter for iPhone,72318,267630,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 3:53,"I’ve gone through years of a Fake, Illegal, and Totally Discredited Witch-Hunt, and now it’s revealed that it was a… https://t.co/IB4IZVtbLB",,Twitter for iPhone,47502,168654,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 4:21,"Jorge, you’re really tough and really smart. My Great Honor to have your support! @GamebredFighter https://t.co/cehUjvCDUn",,Twitter for iPhone,13133,63553,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 4:27,"People are fleeing California. Taxes too high, Crime too high, Brownouts too many, Lockdowns too severe. VOTE FOR T… https://t.co/Ev76JQa3cd",,Twitter for iPhone,55146,281344,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 4:34,Nancy Pelosi couldn’t care less about the American People or the great American Worker. She should approve needed S… https://t.co/2eULDEzM4s,,Twitter for iPhone,34399,136449,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 4:37,VOTE TRUMP. SAVE YOUR 2ND. AMENDMENT. https://t.co/oj45494xG5,,Twitter for iPhone,14220,60040,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346235,50,5,TRUE,10/15/2020 8:59,So many great people mentioned in this article. Thank you! https://t.co/PPa50w38Ak,,Twitter for iPhone,13171,55173,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 10:43,Nobody has ever done as much for Iowa as I have done for Iowa - Not even close!!! https://t.co/wvXnyYs7N9,,Twitter for iPhone,13394,65163,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 13:32,Will be interviewed by @Varneyco on @FoxBusiness  at 10:00 A.M.  Enjoy!,,Twitter for iPhone,12203,65904,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 15:10,Heading to North Carolina soon. Really Big Crowd. We will have a great time!!!,,Twitter for iPhone,27005,178085,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 15:38,If Biden wins—China will OWN the United States... https://t.co/lFGOlCf82y,,Twitter for iPhone,25937,83401,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 15:54,"Volunteer to be a Trump Election Poll Watcher. Sign up today! #MakeAmericaGreatAgain
https://t.co/3AnrRV7uSz",['MakeAmericaGreatAgain'],Twitter for iPhone,12435,43263,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 17:14,"THANK YOU NORTH CAROLINA, ON MY WAY! #MAGA https://t.co/mrEQfAV7CD",['MAGA'],Twitter for iPhone,26066,126510,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 19:20,"It was great to be back in North Carolina with thousands of loyal, hardworking American Patriots! This election is… https://t.co/BD3Mt6m5QT",,Twitter for iPhone,11001,46066,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 19:21,"If Big Tech persists, in coordination with the mainstream media, we must immediately strip them of their Section 23… https://t.co/jvk4VYxdob",,Twitter for iPhone,23904,80409,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 19:24,"Joe Biden and the Democrat Socialists will kill your jobs, dismantle your police departments, dissolve your borders… https://t.co/XtIZGKDSrJ",,Twitter for iPhone,18914,63934,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 19:28,"If we don’t win, the Radical Left will destroy our Country. Biden refuses to answer questions on packing the SCOTUS… https://t.co/xPvYa8cJGa",,Twitter for iPhone,17302,60488,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 19:54,I was right again! Steve Scully just admitted he was lying about his Twitter being hacked. The Debate was Rigged! H… https://t.co/KEGrqz13TI,,Twitter for iPhone,57062,221586,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 20:31,"I will be doing a major Fake @NBCNews Town Hall Forum, live tonight from Miami, at 8:00 P.M. They asked me to do it… https://t.co/YoTiZDjVJL",,Twitter for iPhone,29474,137899,FALSE
1.32E+18,Donald J. Trump,"Washington, DC",45th President of the United States of America🇺🇸,3/18/2009 13:46,87346232,50,5,TRUE,10/15/2020 20:41,"Pelosi is holding up STIMULUS, not the Republicans!",,Twitter for iPhone,62272,304322,FALSE
